"umlsid"	"parent_1"	"parent_2"	"parent_3"
"C2242527"	"http://bio2rdf.org/meddra:10017962"	"http://bio2rdf.org/meddra:10017971"	"http://bio2rdf.org/meddra:10022891"
"C2363909"	"http://bio2rdf.org/meddra:10053099"	"http://bio2rdf.org/meddra:10017971"	"http://bio2rdf.org/meddra:10022891"
"C2242715"	"http://bio2rdf.org/meddra:10070970"	"http://bio2rdf.org/meddra:10017971"	"http://bio2rdf.org/meddra:10022891"
"C2242720"	"http://bio2rdf.org/meddra:10070970"	"http://bio2rdf.org/meddra:10017971"	"http://bio2rdf.org/meddra:10022891"
"C2242721"	"http://bio2rdf.org/meddra:10070970"	"http://bio2rdf.org/meddra:10017971"	"http://bio2rdf.org/meddra:10022891"
"C2242722"	"http://bio2rdf.org/meddra:10070970"	"http://bio2rdf.org/meddra:10017971"	"http://bio2rdf.org/meddra:10022891"
"C2363917"	"http://bio2rdf.org/meddra:10070970"	"http://bio2rdf.org/meddra:10017971"	"http://bio2rdf.org/meddra:10022891"
"C2609085"	"http://bio2rdf.org/meddra:10070970"	"http://bio2rdf.org/meddra:10017971"	"http://bio2rdf.org/meddra:10022891"
"C0151260"	"http://bio2rdf.org/meddra:10017933"	"http://bio2rdf.org/meddra:10017977"	"http://bio2rdf.org/meddra:10017947"
"C2363914"	"http://bio2rdf.org/meddra:10017933"	"http://bio2rdf.org/meddra:10017977"	"http://bio2rdf.org/meddra:10017947"
"C1262299"	"http://bio2rdf.org/meddra:10024531"	"http://bio2rdf.org/meddra:10017987"	"http://bio2rdf.org/meddra:10029104"
"C1963742"	"http://bio2rdf.org/meddra:10025680"	"http://bio2rdf.org/meddra:10017990"	"http://bio2rdf.org/meddra:10017947"
"C0153364"	"http://bio2rdf.org/meddra:10026660"	"http://bio2rdf.org/meddra:10017990"	"http://bio2rdf.org/meddra:10017947"
"C0242363"	"http://bio2rdf.org/meddra:10033632"	"http://bio2rdf.org/meddra:10017990"	"http://bio2rdf.org/meddra:10017947"
"C1963742"	"http://bio2rdf.org/meddra:10017992"	"http://bio2rdf.org/meddra:10017991"	"http://bio2rdf.org/meddra:10029104"
"C0153364"	"http://bio2rdf.org/meddra:10024530"	"http://bio2rdf.org/meddra:10017991"	"http://bio2rdf.org/meddra:10029104"
"C0193200"	"http://bio2rdf.org/meddra:10002580"	"http://bio2rdf.org/meddra:10017998"	"http://bio2rdf.org/meddra:10042613"
"C2242626"	"http://bio2rdf.org/meddra:10018013"	"http://bio2rdf.org/meddra:10017998"	"http://bio2rdf.org/meddra:10042613"
"C2242634"	"http://bio2rdf.org/meddra:10018013"	"http://bio2rdf.org/meddra:10017998"	"http://bio2rdf.org/meddra:10042613"
"C0524722"	"http://bio2rdf.org/meddra:10018013"	"http://bio2rdf.org/meddra:10017998"	"http://bio2rdf.org/meddra:10042613"
"C2242688"	"http://bio2rdf.org/meddra:10018013"	"http://bio2rdf.org/meddra:10017998"	"http://bio2rdf.org/meddra:10042613"
"C2609084"	"http://bio2rdf.org/meddra:10023803"	"http://bio2rdf.org/meddra:10017998"	"http://bio2rdf.org/meddra:10042613"
"C0192352"	"http://bio2rdf.org/meddra:10030179"	"http://bio2rdf.org/meddra:10017998"	"http://bio2rdf.org/meddra:10042613"
"C2242484"	"http://bio2rdf.org/meddra:10013811"	"http://bio2rdf.org/meddra:10018008"	"http://bio2rdf.org/meddra:10017947"
"C1963818"	"http://bio2rdf.org/meddra:10000063"	"http://bio2rdf.org/meddra:10018012"	"http://bio2rdf.org/meddra:10017947"
"C1963779"	"http://bio2rdf.org/meddra:10027678"	"http://bio2rdf.org/meddra:10018012"	"http://bio2rdf.org/meddra:10017947"
"C1709833"	"http://bio2rdf.org/meddra:10027678"	"http://bio2rdf.org/meddra:10018012"	"http://bio2rdf.org/meddra:10017947"
"C0341306"	"http://bio2rdf.org/meddra:10022646"	"http://bio2rdf.org/meddra:10018018"	"http://bio2rdf.org/meddra:10010331"
"C1997348"	"http://bio2rdf.org/meddra:10027679"	"http://bio2rdf.org/meddra:10018018"	"http://bio2rdf.org/meddra:10010331"
"C2363958"	"http://bio2rdf.org/meddra:10027679"	"http://bio2rdf.org/meddra:10018018"	"http://bio2rdf.org/meddra:10010331"
"C0272170"	"http://bio2rdf.org/meddra:10033618"	"http://bio2rdf.org/meddra:10018018"	"http://bio2rdf.org/meddra:10010331"
"C2242494"	"http://bio2rdf.org/meddra:10017847"	"http://bio2rdf.org/meddra:10018027"	"http://bio2rdf.org/meddra:10017947"
"C1963847"	"http://bio2rdf.org/meddra:10017997"	"http://bio2rdf.org/meddra:10018031"	"http://bio2rdf.org/meddra:10017947"
"C0341217"	"http://bio2rdf.org/meddra:10018032"	"http://bio2rdf.org/meddra:10018031"	"http://bio2rdf.org/meddra:10017947"
"C2609445"	"http://bio2rdf.org/meddra:10001316"	"http://bio2rdf.org/meddra:10018065"	"http://www.w3.org/2002/07/owl#Thing"
"C2609235"	"http://bio2rdf.org/meddra:10001316"	"http://bio2rdf.org/meddra:10018065"	"http://www.w3.org/2002/07/owl#Thing"
"C2609241"	"http://bio2rdf.org/meddra:10007867"	"http://bio2rdf.org/meddra:10018065"	"http://www.w3.org/2002/07/owl#Thing"
"C2609240"	"http://bio2rdf.org/meddra:10018073"	"http://bio2rdf.org/meddra:10018065"	"http://www.w3.org/2002/07/owl#Thing"
"C2609237"	"http://bio2rdf.org/meddra:10062915"	"http://bio2rdf.org/meddra:10018065"	"http://www.w3.org/2002/07/owl#Thing"
"C1963759"	"http://bio2rdf.org/meddra:10018072"	"http://bio2rdf.org/meddra:10018073"	"http://bio2rdf.org/meddra:10018065"
"C0544688"	"http://bio2rdf.org/meddra:10018072"	"http://bio2rdf.org/meddra:10018073"	"http://bio2rdf.org/meddra:10018065"
"C0016549"	"http://bio2rdf.org/meddra:10021950"	"http://bio2rdf.org/meddra:10018073"	"http://bio2rdf.org/meddra:10018065"
"C0334121"	"http://bio2rdf.org/meddra:10021950"	"http://bio2rdf.org/meddra:10018073"	"http://bio2rdf.org/meddra:10018065"
"C2609042"	"http://bio2rdf.org/meddra:10021950"	"http://bio2rdf.org/meddra:10018073"	"http://bio2rdf.org/meddra:10018065"
"C2316212"	"http://bio2rdf.org/meddra:10021950"	"http://bio2rdf.org/meddra:10018073"	"http://bio2rdf.org/meddra:10018065"
"C1963822"	"http://bio2rdf.org/meddra:10028114"	"http://bio2rdf.org/meddra:10018073"	"http://bio2rdf.org/meddra:10018065"
"C2242594"	"http://bio2rdf.org/meddra:10028114"	"http://bio2rdf.org/meddra:10018073"	"http://bio2rdf.org/meddra:10018065"
"C2242595"	"http://bio2rdf.org/meddra:10028114"	"http://bio2rdf.org/meddra:10018073"	"http://bio2rdf.org/meddra:10018065"
"C2363753"	"http://bio2rdf.org/meddra:10028114"	"http://bio2rdf.org/meddra:10018073"	"http://bio2rdf.org/meddra:10018065"
"C1963745"	"http://bio2rdf.org/meddra:10020638"	"http://bio2rdf.org/meddra:10018424"	"http://bio2rdf.org/meddra:10014698"
"C1963745"	"http://bio2rdf.org/meddra:10020638"	"http://bio2rdf.org/meddra:10018424"	"http://bio2rdf.org/meddra:10027433"
"C0016724"	"http://bio2rdf.org/meddra:10000191"	"http://bio2rdf.org/meddra:10018515"	"http://bio2rdf.org/meddra:10038604"
"C0685201"	"http://bio2rdf.org/meddra:10018845"	"http://bio2rdf.org/meddra:10018865"	"http://bio2rdf.org/meddra:10005329"
"C0685201"	"http://bio2rdf.org/meddra:10018845"	"http://bio2rdf.org/meddra:10018865"	"http://bio2rdf.org/meddra:10029104"
"C1801959"	"http://bio2rdf.org/meddra:10020118"	"http://bio2rdf.org/meddra:10018865"	"http://bio2rdf.org/meddra:10005329"
"C1801959"	"http://bio2rdf.org/meddra:10020118"	"http://bio2rdf.org/meddra:10018865"	"http://bio2rdf.org/meddra:10029104"
"C0549463"	"http://bio2rdf.org/meddra:10025353"	"http://bio2rdf.org/meddra:10018865"	"http://bio2rdf.org/meddra:10005329"
"C0549463"	"http://bio2rdf.org/meddra:10025353"	"http://bio2rdf.org/meddra:10018865"	"http://bio2rdf.org/meddra:10029104"
"C2363830"	"http://bio2rdf.org/meddra:10023847"	"http://bio2rdf.org/meddra:10019190"	"http://bio2rdf.org/meddra:10042613"
"C2242590"	"http://bio2rdf.org/meddra:10034831"	"http://bio2rdf.org/meddra:10019190"	"http://bio2rdf.org/meddra:10042613"
"C2363911"	"http://bio2rdf.org/meddra:10019233"	"http://bio2rdf.org/meddra:10019231"	"http://bio2rdf.org/meddra:10029205"
"C1963781"	"http://bio2rdf.org/meddra:10011879"	"http://bio2rdf.org/meddra:10019243"	"http://bio2rdf.org/meddra:10013993"
"C0268425"	"http://bio2rdf.org/meddra:10011879"	"http://bio2rdf.org/meddra:10019243"	"http://bio2rdf.org/meddra:10013993"
"C2242703"	"http://bio2rdf.org/meddra:10019281"	"http://bio2rdf.org/meddra:10019280"	"http://bio2rdf.org/meddra:10007541"
"C1963776"	"http://bio2rdf.org/meddra:10019681"	"http://bio2rdf.org/meddra:10019654"	"http://bio2rdf.org/meddra:10019805"
"C1963739"	"http://bio2rdf.org/meddra:10019709"	"http://bio2rdf.org/meddra:10019654"	"http://bio2rdf.org/meddra:10019805"
"C2363867"	"http://bio2rdf.org/meddra:10019709"	"http://bio2rdf.org/meddra:10019654"	"http://bio2rdf.org/meddra:10019805"
"C2609064"	"http://bio2rdf.org/meddra:10019709"	"http://bio2rdf.org/meddra:10019654"	"http://bio2rdf.org/meddra:10019805"
"C1963747"	"http://bio2rdf.org/meddra:10019715"	"http://bio2rdf.org/meddra:10019654"	"http://bio2rdf.org/meddra:10019805"
"C0267807"	"http://bio2rdf.org/meddra:10019833"	"http://bio2rdf.org/meddra:10019654"	"http://bio2rdf.org/meddra:10019805"
"C2242582"	"http://bio2rdf.org/meddra:10019833"	"http://bio2rdf.org/meddra:10019654"	"http://bio2rdf.org/meddra:10019805"
"C2242739"	"http://bio2rdf.org/meddra:10019833"	"http://bio2rdf.org/meddra:10019654"	"http://bio2rdf.org/meddra:10019805"
"C2242498"	"http://bio2rdf.org/meddra:10027681"	"http://bio2rdf.org/meddra:10019654"	"http://bio2rdf.org/meddra:10019805"
"C2242588"	"http://bio2rdf.org/meddra:10027681"	"http://bio2rdf.org/meddra:10019654"	"http://bio2rdf.org/meddra:10019805"
"C2363746"	"http://bio2rdf.org/meddra:10027681"	"http://bio2rdf.org/meddra:10019654"	"http://bio2rdf.org/meddra:10019805"
"C0744822"	"http://bio2rdf.org/meddra:10027681"	"http://bio2rdf.org/meddra:10019654"	"http://bio2rdf.org/meddra:10019805"
"C2242510"	"http://bio2rdf.org/meddra:10019712"	"http://bio2rdf.org/meddra:10019654"	"http://bio2rdf.org/meddra:10019805"
"C2363933"	"http://bio2rdf.org/meddra:10019712"	"http://bio2rdf.org/meddra:10019654"	"http://bio2rdf.org/meddra:10019805"
"C2242739"	"http://bio2rdf.org/meddra:10019803"	"http://bio2rdf.org/meddra:10019806"	"http://bio2rdf.org/meddra:10010331"
"C0345907"	"http://bio2rdf.org/meddra:10025577"	"http://bio2rdf.org/meddra:10019811"	"http://bio2rdf.org/meddra:10019805"
"C2242498"	"http://bio2rdf.org/meddra:10068204"	"http://bio2rdf.org/meddra:10019813"	"http://bio2rdf.org/meddra:10029104"
"C2363746"	"http://bio2rdf.org/meddra:10068204"	"http://bio2rdf.org/meddra:10019813"	"http://bio2rdf.org/meddra:10029104"
"C0345907"	"http://bio2rdf.org/meddra:10019703"	"http://bio2rdf.org/meddra:10019815"	"http://bio2rdf.org/meddra:10029104"
"C0193544"	"http://bio2rdf.org/meddra:10004675"	"http://bio2rdf.org/meddra:10019818"	"http://bio2rdf.org/meddra:10042613"
"C0549463"	"http://bio2rdf.org/meddra:10021424"	"http://bio2rdf.org/meddra:10021429"	"http://bio2rdf.org/meddra:10010331"
"C0549463"	"http://bio2rdf.org/meddra:10036700"	"http://bio2rdf.org/meddra:10021460"	"http://bio2rdf.org/meddra:10021428"
"C0270984"	"http://bio2rdf.org/meddra:10021604"	"http://bio2rdf.org/meddra:10021605"	"http://bio2rdf.org/meddra:10027433"
"C1963826"	"http://bio2rdf.org/meddra:10021606"	"http://bio2rdf.org/meddra:10021605"	"http://bio2rdf.org/meddra:10027433"
"C0342739"	"http://bio2rdf.org/meddra:10021606"	"http://bio2rdf.org/meddra:10021605"	"http://bio2rdf.org/meddra:10027433"
"C2363898"	"http://bio2rdf.org/meddra:10021606"	"http://bio2rdf.org/meddra:10021605"	"http://bio2rdf.org/meddra:10027433"
"C0342853"	"http://bio2rdf.org/meddra:10024579"	"http://bio2rdf.org/meddra:10021605"	"http://bio2rdf.org/meddra:10027433"
"C1857639"	"http://bio2rdf.org/meddra:10024579"	"http://bio2rdf.org/meddra:10021605"	"http://bio2rdf.org/meddra:10027433"
"C0206307"	"http://bio2rdf.org/meddra:10024579"	"http://bio2rdf.org/meddra:10021605"	"http://bio2rdf.org/meddra:10027433"
"C0023522"	"http://bio2rdf.org/meddra:10024579"	"http://bio2rdf.org/meddra:10021605"	"http://bio2rdf.org/meddra:10027433"
"C0205711"	"http://bio2rdf.org/meddra:10024579"	"http://bio2rdf.org/meddra:10021605"	"http://bio2rdf.org/meddra:10027433"
"C0268225"	"http://bio2rdf.org/meddra:10024579"	"http://bio2rdf.org/meddra:10021605"	"http://bio2rdf.org/meddra:10027433"
"C2936786"	"http://bio2rdf.org/meddra:10020509"	"http://bio2rdf.org/meddra:10021666"	"http://bio2rdf.org/meddra:10029205"
"C1271448"	"http://bio2rdf.org/meddra:10002710"	"http://bio2rdf.org/meddra:10021877"	"http://bio2rdf.org/meddra:10015919"
"C0009765"	"http://bio2rdf.org/meddra:10010722"	"http://bio2rdf.org/meddra:10021877"	"http://bio2rdf.org/meddra:10015919"
"C0157721"	"http://bio2rdf.org/meddra:10030045"	"http://bio2rdf.org/meddra:10021877"	"http://bio2rdf.org/meddra:10015919"
"C0339412"	"http://bio2rdf.org/meddra:10038909"	"http://bio2rdf.org/meddra:10021877"	"http://bio2rdf.org/meddra:10015919"
"C2363910"	"http://bio2rdf.org/meddra:10038909"	"http://bio2rdf.org/meddra:10021877"	"http://bio2rdf.org/meddra:10015919"
"C1444077"	"http://bio2rdf.org/meddra:10005940"	"http://bio2rdf.org/meddra:10021879"	"http://bio2rdf.org/meddra:10021881"
"C1385602"	"http://bio2rdf.org/meddra:10007935"	"http://bio2rdf.org/meddra:10021879"	"http://bio2rdf.org/meddra:10021881"
"C1963776"	"http://bio2rdf.org/meddra:10017967"	"http://bio2rdf.org/meddra:10021879"	"http://bio2rdf.org/meddra:10021881"
"C1963820"	"http://bio2rdf.org/meddra:10017967"	"http://bio2rdf.org/meddra:10021879"	"http://bio2rdf.org/meddra:10021881"
"C2242560"	"http://bio2rdf.org/meddra:10021902"	"http://bio2rdf.org/meddra:10021879"	"http://bio2rdf.org/meddra:10021881"
"C2609049"	"http://bio2rdf.org/meddra:10021902"	"http://bio2rdf.org/meddra:10021879"	"http://bio2rdf.org/meddra:10021881"
"C2609080"	"http://bio2rdf.org/meddra:10021902"	"http://bio2rdf.org/meddra:10021879"	"http://bio2rdf.org/meddra:10021881"
"C1963830"	"http://bio2rdf.org/meddra:10038587"	"http://bio2rdf.org/meddra:10021879"	"http://bio2rdf.org/meddra:10021881"
"C0376618"	"http://bio2rdf.org/meddra:10040054"	"http://bio2rdf.org/meddra:10021879"	"http://bio2rdf.org/meddra:10021881"
"C0263556"	"http://bio2rdf.org/meddra:10040786"	"http://bio2rdf.org/meddra:10021879"	"http://bio2rdf.org/meddra:10021881"
"C0264292"	"http://bio2rdf.org/meddra:10046309"	"http://bio2rdf.org/meddra:10021879"	"http://bio2rdf.org/meddra:10021881"
"C0403379"	"http://bio2rdf.org/meddra:10046577"	"http://bio2rdf.org/meddra:10021879"	"http://bio2rdf.org/meddra:10021881"
"C2242588"	"http://bio2rdf.org/meddra:10027652"	"http://bio2rdf.org/meddra:10022114"	"http://bio2rdf.org/meddra:10022117"
"C0238015"	"http://bio2rdf.org/meddra:10027662"	"http://bio2rdf.org/meddra:10022114"	"http://bio2rdf.org/meddra:10022117"
"C0037118"	"http://bio2rdf.org/meddra:10027663"	"http://bio2rdf.org/meddra:10022114"	"http://bio2rdf.org/meddra:10022117"
"C1706699"	"http://bio2rdf.org/meddra:10027669"	"http://bio2rdf.org/meddra:10022114"	"http://bio2rdf.org/meddra:10022117"
"C1963810"	"http://bio2rdf.org/meddra:10027674"	"http://bio2rdf.org/meddra:10022114"	"http://bio2rdf.org/meddra:10022117"
"C0347575"	"http://bio2rdf.org/meddra:10027699"	"http://bio2rdf.org/meddra:10022114"	"http://bio2rdf.org/meddra:10022117"
"C2609054"	"http://bio2rdf.org/meddra:10029511"	"http://bio2rdf.org/meddra:10022114"	"http://bio2rdf.org/meddra:10022117"
"C0152232"	"http://bio2rdf.org/meddra:10040759"	"http://bio2rdf.org/meddra:10022114"	"http://bio2rdf.org/meddra:10022117"
"C0347656"	"http://bio2rdf.org/meddra:10057193"	"http://bio2rdf.org/meddra:10022114"	"http://bio2rdf.org/meddra:10022117"
"C2609445"	"http://bio2rdf.org/meddra:10001316"	"http://bio2rdf.org/meddra:10022117"	"http://www.w3.org/2002/07/owl#Thing"
"C2609235"	"http://bio2rdf.org/meddra:10001316"	"http://bio2rdf.org/meddra:10022117"	"http://www.w3.org/2002/07/owl#Thing"
"C2609236"	"http://bio2rdf.org/meddra:10069888"	"http://bio2rdf.org/meddra:10022117"	"http://www.w3.org/2002/07/owl#Thing"
"C0155379"	"http://bio2rdf.org/meddra:10022398"	"http://bio2rdf.org/meddra:10022396"	"http://bio2rdf.org/meddra:10013993"
"C2242756"	"http://bio2rdf.org/meddra:10014706"	"http://bio2rdf.org/meddra:10022891"	"http://www.w3.org/2002/07/owl#Thing"
"C2242757"	"http://bio2rdf.org/meddra:10014706"	"http://bio2rdf.org/meddra:10022891"	"http://www.w3.org/2002/07/owl#Thing"
"C2242758"	"http://bio2rdf.org/meddra:10018851"	"http://bio2rdf.org/meddra:10022891"	"http://www.w3.org/2002/07/owl#Thing"
"C2242759"	"http://bio2rdf.org/meddra:10018851"	"http://bio2rdf.org/meddra:10022891"	"http://www.w3.org/2002/07/owl#Thing"
"C0342199"	"http://bio2rdf.org/meddra:10027641"	"http://bio2rdf.org/meddra:10022958"	"http://bio2rdf.org/meddra:10027433"
"C2363732"	"http://bio2rdf.org/meddra:10003284"	"http://bio2rdf.org/meddra:10023213"	"http://bio2rdf.org/meddra:10028395"
"C1963723"	"http://bio2rdf.org/meddra:10021904"	"http://bio2rdf.org/meddra:10023213"	"http://bio2rdf.org/meddra:10028395"
"C0343597"	"http://bio2rdf.org/meddra:10023226"	"http://bio2rdf.org/meddra:10023213"	"http://bio2rdf.org/meddra:10028395"
"C2242651"	"http://bio2rdf.org/meddra:10027685"	"http://bio2rdf.org/meddra:10023213"	"http://bio2rdf.org/meddra:10028395"
"C1963806"	"http://bio2rdf.org/meddra:10011391"	"http://bio2rdf.org/meddra:10024136"	"http://bio2rdf.org/meddra:10041244"
"C1963751"	"http://bio2rdf.org/meddra:10024310"	"http://bio2rdf.org/meddra:10024324"	"http://bio2rdf.org/meddra:10005329"
"C1963751"	"http://bio2rdf.org/meddra:10024310"	"http://bio2rdf.org/meddra:10024324"	"http://bio2rdf.org/meddra:10029104"
"C1292779"	"http://bio2rdf.org/meddra:10028536"	"http://bio2rdf.org/meddra:10024324"	"http://bio2rdf.org/meddra:10005329"
"C1292779"	"http://bio2rdf.org/meddra:10028536"	"http://bio2rdf.org/meddra:10024324"	"http://bio2rdf.org/meddra:10029104"
"C0337682"	"http://bio2rdf.org/meddra:10013662"	"http://bio2rdf.org/meddra:10024450"	"http://bio2rdf.org/meddra:10041244"
"C0683991"	"http://bio2rdf.org/meddra:10049180"	"http://bio2rdf.org/meddra:10024450"	"http://bio2rdf.org/meddra:10041244"
"C1963831"	"http://bio2rdf.org/meddra:10024972"	"http://bio2rdf.org/meddra:10024967"	"http://bio2rdf.org/meddra:10038738"
"C0549143"	"http://bio2rdf.org/meddra:10024972"	"http://bio2rdf.org/meddra:10024967"	"http://bio2rdf.org/meddra:10038738"
"C0037118"	"http://bio2rdf.org/meddra:10030025"	"http://bio2rdf.org/meddra:10024967"	"http://bio2rdf.org/meddra:10038738"
"C0264383"	"http://bio2rdf.org/meddra:10033979"	"http://bio2rdf.org/meddra:10024967"	"http://bio2rdf.org/meddra:10038738"
"C2242512"	"http://bio2rdf.org/meddra:10033979"	"http://bio2rdf.org/meddra:10024967"	"http://bio2rdf.org/meddra:10038738"
"C0546483"	"http://bio2rdf.org/meddra:10033979"	"http://bio2rdf.org/meddra:10024967"	"http://bio2rdf.org/meddra:10038738"
"C2609059"	"http://bio2rdf.org/meddra:10033979"	"http://bio2rdf.org/meddra:10024967"	"http://bio2rdf.org/meddra:10038738"
"C0276688"	"http://bio2rdf.org/meddra:10017537"	"http://bio2rdf.org/meddra:10024970"	"http://bio2rdf.org/meddra:10038738"
"C2242681"	"http://bio2rdf.org/meddra:10017537"	"http://bio2rdf.org/meddra:10024970"	"http://bio2rdf.org/meddra:10038738"
"C1963778"	"http://bio2rdf.org/meddra:10033917"	"http://bio2rdf.org/meddra:10024970"	"http://bio2rdf.org/meddra:10038738"
"C1963721"	"http://bio2rdf.org/meddra:10045573"	"http://bio2rdf.org/meddra:10024970"	"http://bio2rdf.org/meddra:10038738"
"C0264292"	"http://bio2rdf.org/meddra:10045573"	"http://bio2rdf.org/meddra:10024970"	"http://bio2rdf.org/meddra:10038738"
"C0019063"	"http://bio2rdf.org/meddra:10052724"	"http://bio2rdf.org/meddra:10025309"	"http://bio2rdf.org/meddra:10042613"
"C0740166"	"http://bio2rdf.org/meddra:10052724"	"http://bio2rdf.org/meddra:10025309"	"http://bio2rdf.org/meddra:10042613"
"C1963830"	"http://bio2rdf.org/meddra:10021854"	"http://bio2rdf.org/meddra:10025518"	"http://bio2rdf.org/meddra:10038604"
"C0403760"	"http://bio2rdf.org/meddra:10021854"	"http://bio2rdf.org/meddra:10025518"	"http://bio2rdf.org/meddra:10038604"
"C1963720"	"http://bio2rdf.org/meddra:10021855"	"http://bio2rdf.org/meddra:10025518"	"http://bio2rdf.org/meddra:10038604"
"C0477854"	"http://bio2rdf.org/meddra:10026907"	"http://bio2rdf.org/meddra:10026906"	"http://bio2rdf.org/meddra:10036585"
"C0520665"	"http://bio2rdf.org/meddra:10027299"	"http://bio2rdf.org/meddra:10027309"	"http://bio2rdf.org/meddra:10038604"
"C0520577"	"http://bio2rdf.org/meddra:10027300"	"http://bio2rdf.org/meddra:10027309"	"http://bio2rdf.org/meddra:10038604"
"C0270984"	"http://bio2rdf.org/meddra:10021604"	"http://bio2rdf.org/meddra:10027424"	"http://bio2rdf.org/meddra:10010331"
"C1963826"	"http://bio2rdf.org/meddra:10021606"	"http://bio2rdf.org/meddra:10027424"	"http://bio2rdf.org/meddra:10010331"
"C0342739"	"http://bio2rdf.org/meddra:10021606"	"http://bio2rdf.org/meddra:10027424"	"http://bio2rdf.org/meddra:10010331"
"C2363898"	"http://bio2rdf.org/meddra:10021606"	"http://bio2rdf.org/meddra:10027424"	"http://bio2rdf.org/meddra:10010331"
"C0342853"	"http://bio2rdf.org/meddra:10024579"	"http://bio2rdf.org/meddra:10027424"	"http://bio2rdf.org/meddra:10010331"
"C1857639"	"http://bio2rdf.org/meddra:10024579"	"http://bio2rdf.org/meddra:10027424"	"http://bio2rdf.org/meddra:10010331"
"C0206307"	"http://bio2rdf.org/meddra:10024579"	"http://bio2rdf.org/meddra:10027424"	"http://bio2rdf.org/meddra:10010331"
"C0023522"	"http://bio2rdf.org/meddra:10024579"	"http://bio2rdf.org/meddra:10027424"	"http://bio2rdf.org/meddra:10010331"
"C0205711"	"http://bio2rdf.org/meddra:10024579"	"http://bio2rdf.org/meddra:10027424"	"http://bio2rdf.org/meddra:10010331"
"C0268225"	"http://bio2rdf.org/meddra:10024579"	"http://bio2rdf.org/meddra:10027424"	"http://bio2rdf.org/meddra:10010331"
"C0342733"	"http://bio2rdf.org/meddra:10059674"	"http://bio2rdf.org/meddra:10027424"	"http://bio2rdf.org/meddra:10010331"
"C2242638"	"http://bio2rdf.org/meddra:10004000"	"http://bio2rdf.org/meddra:10027529"	"http://bio2rdf.org/meddra:10022891"
"C2242568"	"http://bio2rdf.org/meddra:10027530"	"http://bio2rdf.org/meddra:10027529"	"http://bio2rdf.org/meddra:10022891"
"C2242569"	"http://bio2rdf.org/meddra:10027530"	"http://bio2rdf.org/meddra:10027529"	"http://bio2rdf.org/meddra:10022891"
"C1294355"	"http://bio2rdf.org/meddra:10033903"	"http://bio2rdf.org/meddra:10027529"	"http://bio2rdf.org/meddra:10022891"
"C2242562"	"http://bio2rdf.org/meddra:10047490"	"http://bio2rdf.org/meddra:10027529"	"http://bio2rdf.org/meddra:10022891"
"C2363762"	"http://bio2rdf.org/meddra:10047490"	"http://bio2rdf.org/meddra:10027529"	"http://bio2rdf.org/meddra:10022891"
"C2363763"	"http://bio2rdf.org/meddra:10047490"	"http://bio2rdf.org/meddra:10027529"	"http://bio2rdf.org/meddra:10022891"
"C2363764"	"http://bio2rdf.org/meddra:10047490"	"http://bio2rdf.org/meddra:10027529"	"http://bio2rdf.org/meddra:10022891"
"C2363765"	"http://bio2rdf.org/meddra:10047490"	"http://bio2rdf.org/meddra:10027529"	"http://bio2rdf.org/meddra:10022891"
"C2363788"	"http://bio2rdf.org/meddra:10047490"	"http://bio2rdf.org/meddra:10027529"	"http://bio2rdf.org/meddra:10022891"
"C2363789"	"http://bio2rdf.org/meddra:10047490"	"http://bio2rdf.org/meddra:10027529"	"http://bio2rdf.org/meddra:10022891"
"C2363878"	"http://bio2rdf.org/meddra:10047490"	"http://bio2rdf.org/meddra:10027529"	"http://bio2rdf.org/meddra:10022891"
"C2363879"	"http://bio2rdf.org/meddra:10047490"	"http://bio2rdf.org/meddra:10027529"	"http://bio2rdf.org/meddra:10022891"
"C2363880"	"http://bio2rdf.org/meddra:10047490"	"http://bio2rdf.org/meddra:10027529"	"http://bio2rdf.org/meddra:10022891"
"C2363967"	"http://bio2rdf.org/meddra:10047490"	"http://bio2rdf.org/meddra:10027529"	"http://bio2rdf.org/meddra:10022891"
"C2609045"	"http://bio2rdf.org/meddra:10047490"	"http://bio2rdf.org/meddra:10027529"	"http://bio2rdf.org/meddra:10022891"
"C2609052"	"http://bio2rdf.org/meddra:10047490"	"http://bio2rdf.org/meddra:10027529"	"http://bio2rdf.org/meddra:10022891"
"C2609053"	"http://bio2rdf.org/meddra:10047490"	"http://bio2rdf.org/meddra:10027529"	"http://bio2rdf.org/meddra:10022891"
"C2609061"	"http://bio2rdf.org/meddra:10047490"	"http://bio2rdf.org/meddra:10027529"	"http://bio2rdf.org/meddra:10022891"
"C0201472"	"http://bio2rdf.org/meddra:10047490"	"http://bio2rdf.org/meddra:10027529"	"http://bio2rdf.org/meddra:10022891"
"C1963722"	"http://bio2rdf.org/meddra:10027586"	"http://bio2rdf.org/meddra:10027584"	"http://bio2rdf.org/meddra:10013993"
"C0278996"	"http://bio2rdf.org/meddra:10029105"	"http://bio2rdf.org/meddra:10027655"	"http://bio2rdf.org/meddra:10029104"
"C0206623"	"http://bio2rdf.org/meddra:10029105"	"http://bio2rdf.org/meddra:10027655"	"http://bio2rdf.org/meddra:10029104"
"C2242617"	"http://bio2rdf.org/meddra:10007656"	"http://bio2rdf.org/meddra:10027656"	"http://bio2rdf.org/meddra:10029104"
"C2363954"	"http://bio2rdf.org/meddra:10007656"	"http://bio2rdf.org/meddra:10027656"	"http://bio2rdf.org/meddra:10029104"
